Feature,number of features selected,Coefficient,StdErr,R2
pctWorkMom-6,120,0.056727402859771736,0.3423912295305287,0.9949379055470702
pctWsocsec,120,0.45453194051136947,0.7283253883183823,0.9949379055470702
pctWwage,120,-0.6290911346955816,0.7196413048715683,0.9949379055470702
perCapInc,120,0.0004918259900059223,0.00209376394330371,0.9949379055470702
perHoush,120,0.8262907880673396,6.077373014279975,0.9949379055470702
persEmergShelt,120,-0.011043451151807132,0.009681194477328433,0.9949379055470702
persHomeless,120,0.016432646922429184,0.021971921612059804,0.9949379055470702
persPerFam,120,0.07206776924492475,3.5248345600394337,0.9949379055470702
persPerOccupHous,120,-1.1013210308097996,7.594578590335314,0.9949379055470702
persPerOwnOccup,120,-1.320404648017167,4.797268742021674,0.9949379055470702
persPerRenterOccup,120,0.47122455120202034,3.925109803932431,0.9949379055470702
persPoverty,120,-2.7687810915777867e-05,0.0004009189985104008,0.9949379055470702
persUrban,120,-0.000459412427769491,0.00026235184028716165,0.9949379055470702
popDensity,120,-0.0002250408918006465,0.0006948843237866812,0.9949379055470702
rapes,120,-0.08412755042408762,0.05284478215263476,0.9949379055470702
rapesPerPop,120,1.0725684158362485,0.04732164157832171,0.9949379055470702
rentLowQ,120,0.009127131460676036,0.02722026298301164,0.9949379055470702
rentMed,120,-0.051288550207387956,0.06098870469179831,0.9949379055470702
rentQrange,120,0.004961357534982579,0.01397987191611903,0.9949379055470702
rentUpperQ,120,0.01408848899604348,0.02838942419134516,0.9949379055470702
robbbPerPop,120,1.041390364568573,0.013161979094933562,0.9949379055470702
robberies,120,-0.009283064723223933,0.006496023764287163,0.9949379055470702
whitePerCap,120,-0.00022683743467794698,0.0017043536445035714,0.9949379055470702
